Title,Date,title_nostop,title_stemmed,sentiment_score
"['mandagens', 'aktier', 'gn', 'lyspunkt', 'i', 'c25fald', 'anført', 'af', 'pandora', 'og', 'bavarian']",2018-12-17,"['mandagens', 'aktier', 'gn', 'lyspunkt', 'c25fald', 'anført', 'pandora', 'bavarian']","['mandag', 'akti', 'gn', 'lyspunk', 'c25fald', 'anført', 'pandora', 'bavarian']",0.0
"['mandagens', 'aktier', 'william', 'demant', 'og', 'gn', 'i', 'fokus', 'i', 'rødt', 'marked']",2018-12-17,"['mandagens', 'aktier', 'william', 'demant', 'gn', 'fokus', 'rødt', 'marked']","['mandag', 'akti', 'william', 'demant', 'gn', 'fokus', 'rødt', 'marked']",0.0
"['aktier', 'gn', 'går', 'mod', 'strømmen', 'i', 'rødt', 'marked']",2018-12-17,"['aktier', 'gn', 'går', 'strømmen', 'rødt', 'marked']","['akti', 'gn', 'går', 'strøm', 'rødt', 'marked']",0.0
"['novo', 'nordisk', 'indgår', 'samarbejde', 'med', 'staten', 'biotechnology']",2018-12-17,"['novo', 'nordisk', 'indgår', 'samarbejde', 'staten', 'biotechnology']","['novo', 'nordisk', 'indgår', 'samarbejd', 'stat', 'biotechnology']",0.0
"['fredagens', 'aktier', 'novo', 'og', 'lundbeck', 'trækker', 'op', 'i', 'rødt', 'c25']",2018-12-14,"['fredagens', 'aktier', 'novo', 'lundbeck', 'trækker', 'rødt', 'c25']","['fredag', 'akti', 'novo', 'lundbeck', 'træk', 'rødt', 'c25']",0.0
"['fredagens', 'aktier', 'lundbeck', 'og', 'novo', 'tørskoet', 'gennem', 'negativ', 'aktiemorgen']",2018-12-14,"['fredagens', 'aktier', 'lundbeck', 'novo', 'tørskoet', 'gennem', 'negativ', 'aktiemorgen']","['fredag', 'akti', 'lundbeck', 'novo', 'tørsko', 'gennem', 'negativ', 'aktiemorg']",-2.0
"['mandagens', 'aktier', 'iss', 'skuffede', 'markedet', 'på', 'generelt', 'negativ', 'børsdag']",2018-12-10,"['mandagens', 'aktier', 'iss', 'skuffede', 'markedet', 'generelt', 'negativ', 'børsdag']","['mandag', 'akti', 'iss', 'skuffed', 'marked', 'generelt', 'negativ', 'børsdag']",-2.0
"['nævn', 'afviser', 'tilskud', 'til', 'fedmemedicin', 'i', 'danmark']",2018-12-10,"['nævn', 'afviser', 'tilskud', 'fedmemedicin', 'danmark']","['nævn', 'afvis', 'tilskud', 'fedmemedicin', 'danmark']",0.0
"['mandagens', 'aktier', 'iss', 'sendt', 'til', 'bunds', 'i', 'tynget', 'c25']",2018-12-10,"['mandagens', 'aktier', 'iss', 'sendt', 'bunds', 'tynget', 'c25']","['mandag', 'akti', 'iss', 'send', 'bund', 'tyng', 'c25']",0.0
"['novos', 'usatopchef', 'har', 'renset', 'ud', 'og', 'skabt', 'vækst']",2018-12-10,"['novos', 'usatopchef', 'renset', 'skabt', 'vækst']","['novo', 'usatopchef', 'rens', 'skabt', 'vækst']",2.0
"['kinesisk', 'sundhedsfokus', 'giver', 'pote', 'for', 'danske', 'medicinalselskaber']",2018-12-10,"['kinesisk', 'sundhedsfokus', 'giver', 'pote', 'danske', 'medicinalselskaber']","['kinesisk', 'sundhedsfokus', 'giv', 'pot', 'dansk', 'medicinalselskab']",0.0
"['tirsdagens', 'aktier', 'sas', 'ramt', 'af', 'usikker', 'fremtid', 'ørsted', 'trækker', 'c25', 'op']",2018-12-04,"['tirsdagens', 'aktier', 'sas', 'ramt', 'usikker', 'fremtid', 'ørsted', 'trækker', 'c25']","['tirsdag', 'akti', 'sas', 'ramt', 'usik', 'fremtid', 'ørsted', 'træk', 'c25']",-4.0
"['tirsdagens', 'aktier', 'ørsted', 'topper', 'c25', 'efter', 'rygter', 'om', 'høje', 'købstilbud']",2018-12-04,"['tirsdagens', 'aktier', 'ørsted', 'topper', 'c25', 'rygter', 'høje', 'købstilbud']","['tirsdag', 'akti', 'ørsted', 'top', 'c25', 'rygt', 'høj', 'købstilbud']",0.0
"['markedsoversigt', 'aktier', 'og', 'renter', 'gik', 'hånd', 'i', 'hånd', 'ned']",2018-11-27,"['markedsoversigt', 'aktier', 'renter', 'gik', 'hånd', 'hånd']","['markedsovers', 'akti', 'rent', 'gik', 'hånd', 'hånd']",0.0
"['tirsdagens', 'aktier', 'ørsted', 'steg', 'på', 'forventningens', 'glæde', 'i', 'rødt', 'marked']",2018-11-27,"['tirsdagens', 'aktier', 'ørsted', 'steg', 'forventningens', 'glæde', 'rødt', 'marked']","['tirsdag', 'akti', 'ørsted', 'steg', 'forventning', 'glæd', 'rødt', 'marked']",4.0
"['tirsdagens', 'aktier', 'investorerne', 'ser', 'frem', 'til', 'nyt', 'fra', 'ørsted', 'og', 'vestas']",2018-11-27,"['tirsdagens', 'aktier', 'investorerne', 'ser', 'frem', 'nyt', 'ørsted', 'vestas']","['tirsdag', 'akti', 'investor', 'ser', 'frem', 'nyt', 'ørsted', 'vesta']",0.0
"['tirsdagens', 'aktier', 'ørsted', 'går', 'forrest', 'i', 'svagt', 'positivt', 'marked']",2018-11-27,"['tirsdagens', 'aktier', 'ørsted', 'går', 'forrest', 'svagt', 'positivt', 'marked']","['tirsdag', 'akti', 'ørsted', 'går', 'forrest', 'svagt', 'positivt', 'marked']",2.0
"['novo', 'nordisk', 'stiger', 'til', 'højeste', 'kurs', 'i', 'to', 'måneder', 'efter', 'gennembrud', 'med', 'guldæg']",2018-11-26,"['novo', 'nordisk', 'stiger', 'højeste', 'kurs', 'to', 'måneder', 'gennembrud', 'guldæg']","['novo', 'nordisk', 'stig', 'højest', 'kur', 'to', 'måned', 'gennembrud', 'guldæg']",3.0
"['mandagens', 'aktier', 'nkt', 'belønnes', 'for', 'rekordordre', 'i', 'overvejende', 'grønt', 'marked']",2018-11-26,"['mandagens', 'aktier', 'nkt', 'belønnes', 'rekordordre', 'overvejende', 'grønt', 'marked']","['mandag', 'akti', 'nkt', 'beløn', 'rekordordr', 'overvej', 'grønt', 'marked']",0.0
"['aktier', 'mandag', 'rekordordre', 'sender', 'nkt', 'til', 'vejrs']",2018-11-26,"['aktier', 'mandag', 'rekordordre', 'sender', 'nkt', 'vejrs']","['akti', 'mandag', 'rekordordr', 'send', 'nkt', 'vejr']",0.0
"['markedsoversigt', 'pæn', 'gevinst', 'til', 'c25', 'og', 'fald', 'i', 'renter']",2018-11-23,"['markedsoversigt', 'pæn', 'gevinst', 'c25', 'fald', 'renter']","['markedsovers', 'pæn', 'gevinst', 'c25', 'fald', 'rent']",2.0
"['fredagens', 'aktier', 'kæberasler', 'til', 'rockwool', 'på', 'grøn', 'aktiedag']",2018-11-23,"['fredagens', 'aktier', 'kæberasler', 'rockwool', 'grøn', 'aktiedag']","['fredag', 'akti', 'kæberasl', 'rockwool', 'grøn', 'aktiedag']",0.0
"['novo', 'nordiskaktie', 'skyder', 'i', 'vejret', 'efter', 'nyt', 'gennembrud', 'til', 'guldæg']",2018-11-23,"['novo', 'nordiskaktie', 'skyder', 'vejret', 'nyt', 'gennembrud', 'guldæg']","['novo', 'nordiskakti', 'skyd', 'vejr', 'nyt', 'gennembrud', 'guldæg']",3.0
"['aktier', 'investorerne', 'skynder', 'sig', 'ud', 'af', 'rockwoolaktien']",2018-11-23,"['aktier', 'investorerne', 'skynder', 'rockwoolaktien']","['akti', 'investor', 'skynd', 'rockwoolakti']",0.0
"['camilla', 'sylvest', 'novos', 'stjerneskud']",2018-11-23,"['camilla', 'sylvest', 'novos', 'stjerneskud']","['camilla', 'sylvest', 'novo', 'stjerneskud']",0.0
"['markedsoversigt', 'helt', 'stille', 'aktie', 'og', 'rentedag', 'uden', 'usahandel']",2018-11-22,"['markedsoversigt', 'helt', 'stille', 'aktie', 'rentedag', 'uden', 'usahandel']","['markedsovers', 'helt', 'stil', 'akti', 'rentedag', 'uden', 'usahandel']",0.0
"['torsdagens', 'aktier', 'stigninger', 'til', 'ambu', 'genmab', 'og', 'mærsk', 'uden', 'nyheder']",2018-11-22,"['torsdagens', 'aktier', 'stigninger', 'ambu', 'genmab', 'mærsk', 'uden', 'nyheder']","['torsdag', 'akti', 'stigning', 'ambu', 'genmab', 'mærsk', 'uden', 'nyhed']",0.0
"['trods', 'priskrig', 'og', 'milliardnedtur', 'novo', 'har', 'stadig', 'europas', 'bedste', 'pengemaskine']",2018-11-21,"['trods', 'priskrig', 'milliardnedtur', 'novo', 'stadig', 'europas', 'bedste', 'pengemaskine']","['trod', 'priskr', 'milliardnedtur', 'novo', 'stad', 'europa', 'bedst', 'pengemaskin']",3.0
"['tirsdagens', 'aktier', 'novo', 'nordisk', 'holder', 'skansen', 'i', 'blodrødt', 'marked']",2018-11-20,"['tirsdagens', 'aktier', 'novo', 'nordisk', 'holder', 'skansen', 'blodrødt', 'marked']","['tirsdag', 'akti', 'novo', 'nordisk', 'hold', 'skans', 'blodrød', 'marked']",0.0
"['novoaktien', 'stiger', 'til', 'vejrs', 'efter', 'udmelding', 'fra', 'storbank']",2018-11-19,"['novoaktien', 'stiger', 'vejrs', 'udmelding', 'storbank']","['novoakti', 'stig', 'vejr', 'udmelding', 'storbank']",0.0
"['europæiske', 'aktier', 'små', 'plusser', 'men', 'kursfald', 'til', 'renault', 'efter', 'chefarrest']",2018-11-19,"['europæiske', 'aktier', 'små', 'plusser', 'kursfald', 'renault', 'chefarrest']","['europæisk', 'akti', 'små', 'plus', 'kursfald', 'renault', 'chefarrest']",0.0
"['aktier', 'novo', 'nordisk', 'er', 'med', 'til', 'at', 'hive', 'eliteindekset', 'i', 'plus']",2018-11-19,"['aktier', 'novo', 'nordisk', 'hive', 'eliteindekset', 'plus']","['akti', 'novo', 'nordisk', 'hiv', 'eliteindeks', 'plus']",0.0
"['aktier', 'novo', 'trækker', 'i', 'førertrøjen']",2018-11-19,"['aktier', 'novo', 'trækker', 'førertrøjen']","['akti', 'novo', 'træk', 'førertrøj']",0.0
"['studie', 'mindre', 'gluten', 'kan', 'give', 'vægttab', 'og', 'sundere', 'tarme']",2018-11-13,"['studie', 'mindre', 'gluten', 'kan', 'give', 'vægttab', 'sundere', 'tarme']","['studi', 'mindr', 'glut', 'kan', 'giv', 'vægttab', 'sund', 'tarm']",0.0
"['fredagens', 'aktier', 'chr', 'hansen', 'brager', 'til', 'bunds', 'efter', 'aktieudsalg']",2018-11-09,"['fredagens', 'aktier', 'chr', 'hansen', 'brager', 'bunds', 'aktieudsalg']","['fredag', 'akti', 'chr', 'hans', 'brag', 'bund', 'aktieudsalg']",0.0
"['storaktionær', 'vil', 'sælge', 'millioner', 'af', 'aktier', 'chr', 'hansenaktien', 'styrtdykker']",2018-11-09,"['storaktionær', 'sælge', 'millioner', 'aktier', 'chr', 'hansenaktien', 'styrtdykker']","['storaktionær', 'sælg', 'million', 'akti', 'chr', 'hansenakti', 'styrtdyk']",0.0
"['aktier', 'opjustering', 'kan', 'give', 'fokus', 'på', 'alk', 'i', 'ventet', 'rødt', 'marked']",2018-11-09,"['aktier', 'opjustering', 'kan', 'give', 'fokus', 'alk', 'ventet', 'rødt', 'marked']","['akti', 'opjustering', 'kan', 'giv', 'fokus', 'alk', 'vent', 'rødt', 'marked']",0.0
"['europæiske', 'aktier', 'medicinalselskaberne', 'stiger', 'på', 'lammet', 'trump']",2018-11-07,"['europæiske', 'aktier', 'medicinalselskaberne', 'stiger', 'lammet', 'trump']","['europæisk', 'akti', 'medicinalselskab', 'stig', 'lam', 'trump']",0.0
"['fredagens', 'aktier', 'grønt', 'c25', 'efter', 'hektisk', 'regnskabsdag']",2018-11-02,"['fredagens', 'aktier', 'grønt', 'c25', 'hektisk', 'regnskabsdag']","['fredag', 'akti', 'grønt', 'c25', 'hektisk', 'regnskabsdag']",-1.0
"['novotopchef', 'eliminerer', 'papirnusseri', 'og', 'unødvendige', 'studiegrupper']",2018-11-01,"['novotopchef', 'eliminerer', 'papirnusseri', 'unødvendige', 'studiegrupper']","['novotopchef', 'elimin', 'papirnusseri', 'unødvend', 'studiegrup']",-1.0
"['torsdagens', 'aktier', 'lettelse', 'hos', 'investorer', 'sendte', 'danske', 'bank', 'op']",2018-11-01,"['torsdagens', 'aktier', 'lettelse', 'investorer', 'sendte', 'danske', 'bank']","['torsdag', 'akti', 'let', 'investor', 'send', 'dansk', 'bank']",2.0
"['torsdagens', 'aktier', 'danske', 'bank', 'fører', 'an', 'i', 'grøn', 'regnskabsbølge']",2018-11-01,"['torsdagens', 'aktier', 'danske', 'bank', 'fører', 'an', 'grøn', 'regnskabsbølge']","['torsdag', 'akti', 'dansk', 'bank', 'før', 'an', 'grøn', 'regnskabsbølg']",0.0
"['torsdagens', 'aktier', 'c25giganter', 'falder', 'over', 'hinanden', 'med', 'regnskaber']",2018-11-01,"['torsdagens', 'aktier', 'c25giganter', 'falder', 'hinanden', 'regnskaber']","['torsdag', 'akti', 'c25gigant', 'fald', 'hinand', 'regnskab']",0.0
"['business', 'overblik', 'verdens', 'aktier', 'slikker', 'sårene', 'efter', 'den', 'værste', 'måned', 'i', 'seks', 'år']",2018-11-01,"['business', 'overblik', 'verdens', 'aktier', 'slikker', 'sårene', 'værste', 'måned', 'seks', 'år']","['busines', 'overblik', 'verd', 'akti', 'slik', 'sår', 'værst', 'måned', 'sek', 'år']",-3.0
"['onsdagens', 'aktier', 'ambu', 'og', 'mærsk', 'topper', 'grønt', 'marked']",2018-10-31,"['onsdagens', 'aktier', 'ambu', 'mærsk', 'topper', 'grønt', 'marked']","['onsdag', 'akti', 'ambu', 'mærsk', 'top', 'grønt', 'marked']",0.0
"['efter', 'tre', 'års', 'ørkenvandring', 'novo', 'slipper', 'væksthåb', 'løs', 'i', 'tyskland', 'igen']",2018-10-31,"['tre', 'års', 'ørkenvandring', 'novo', 'slipper', 'væksthåb', 'løs', 'tyskland', 'igen']","['tre', 'års', 'ørkenvandring', 'novo', 'slip', 'væksthåb', 'løs', 'tyskland', 'igen']",3.0
"['amerikanske', 'aktier', 'elendig', 'måned', 'slutter', 'med', 'feststemning']",2018-10-31,"['amerikanske', 'aktier', 'elendig', 'måned', 'slutter', 'feststemning']","['amerikansk', 'akti', 'elend', 'måned', 'slut', 'feststemning']",-3.0
"['novo', 'investerer', '12', 'mia', 'kr', 'i', 'middel', 'til', 'test', 'for', 'hormonfejl']",2018-10-31,"['novo', 'investerer', '12', 'mia', 'kr', 'middel', 'test', 'hormonfejl']","['novo', 'invest', '12', 'mia', 'kr', 'middel', 'test', 'hormonfejl']",0.0
"['onsdagens', 'aktier', 'størst', 'plus', 'til', 'lundbeck', 'og', 'mærsk']",2018-10-31,"['onsdagens', 'aktier', 'størst', 'plus', 'lundbeck', 'mærsk']","['onsdag', 'akti', 'størst', 'plus', 'lundbeck', 'mærsk']",3.0
"['tirsdagens', 'aktier', 'jyske', 'bank', 'falder', 'efter', 'regnskab', 'genmab', 'topper', 'med', 'stor', 'stigning']",2018-10-30,"['tirsdagens', 'aktier', 'jyske', 'bank', 'falder', 'regnskab', 'genmab', 'topper', 'stor', 'stigning']","['tirsdag', 'akti', 'jysk', 'bank', 'fald', 'regnskab', 'genmab', 'top', 'stor', 'stigning']",0.0
"['markedsoversigt', 'lundbeckflop', 'trak', 'c25', 'ned', 'renten', 'lå', 'næsten', 'stille']",2018-10-25,"['markedsoversigt', 'lundbeckflop', 'trak', 'c25', 'renten', 'lå', 'næsten', 'stille']","['markedsovers', 'lundbeckflop', 'trak', 'c25', 'rent', 'lå', 'næst', 'stil']",0.0
"['aktier', 'mærsk', 'og', 'danske', 'bank', 'vinder', 'frem', 'i', 'usikkert', 'rødt', 'marked']",2018-10-25,"['aktier', 'mærsk', 'danske', 'bank', 'vinder', 'frem', 'usikkert', 'rødt', 'marked']","['akti', 'mærsk', 'dansk', 'bank', 'vind', 'frem', 'usikkert', 'rødt', 'marked']",1.0
"['mandagens', 'aktier', 'ørsted', 'med', 'positive', 'taiwanske', 'nyheder', 'på', 'grøn', 'dag']",2018-10-22,"['mandagens', 'aktier', 'ørsted', 'positive', 'taiwanske', 'nyheder', 'grøn', 'dag']","['mandag', 'akti', 'ørsted', 'positiv', 'taiwansk', 'nyhed', 'grøn', 'dag']",2.0
"['danske', 'bank', 'valgte', 'åbent', 'opgør', 'med', 'tilsynet', 'bestyrelsen', 'vidste', 'at', 'topchefgodkendelse', 'var', 'tvivlsom']",2018-10-18,"['danske', 'bank', 'valgte', 'åbent', 'opgør', 'tilsynet', 'bestyrelsen', 'vidste', 'topchefgodkendelse', 'tvivlsom']","['dansk', 'bank', 'valg', 'åbent', 'opgør', 'tilsyn', 'bestyr', 'vidst', 'topchefgodkend', 'tvivlsom']",-2.0
"['en', 'novosoldats', 'lange', 'farvel']",2018-10-17,"['novosoldats', 'lange', 'farvel']","['novosoldat', 'lang', 'farvel']",0.0
"['genmabaktien', 'fører', 'an', 'på', 'børsen', 'efter', 'tirsdagens', 'øretæve']",2018-10-17,"['genmabaktien', 'fører', 'an', 'børsen', 'tirsdagens', 'øretæve']","['genmabakti', 'før', 'an', 'børs', 'tirsdag', 'øretæv']",0.0
"['novotopchef', 'afslører', 'plan', 'om', 'langt', 'farvel', 'til', 'mangeårig', 'finansboss']",2018-10-15,"['novotopchef', 'afslører', 'plan', 'langt', 'farvel', 'mangeårig', 'finansboss']","['novotopchef', 'afslør', 'plan', 'lang', 'farvel', 'mangeår', 'finansbos']",-2.0
"['novodirektør', 'stopper', 'et', 'godt', 'tidspunkt', 'for', 'mig', 'til', 'at', 'forlade', 'virksomheden']",2018-10-15,"['novodirektør', 'stopper', 'godt', 'tidspunkt', 'forlade', 'virksomheden']","['novodirektør', 'stop', 'godt', 'tidspunk', 'forlad', 'virksom']",1.0
"['pandora', 'brager', 'frem', 'i', 'positivt', 'aktiemarked']",2018-10-12,"['pandora', 'brager', 'frem', 'positivt', 'aktiemarked']","['pandora', 'brag', 'frem', 'positivt', 'aktiemarked']",2.0
"['aktier', 'comeback', 'i', 'sigte', 'på', 'aktiemarkederne']",2018-10-12,"['aktier', 'comeback', 'sigte', 'aktiemarkederne']","['akti', 'comeback', 'sigt', 'aktiemarked']",2.0
"['novo', 'ruller', 'offensiv', 'ud', 'i', 'kamp', 'mod', 'ærkerival']",2018-10-11,"['novo', 'ruller', 'offensiv', 'kamp', 'ærkerival']","['novo', 'rul', 'offensiv', 'kamp', 'ærkerival']",-1.0
"['businessoverblik', 'trump', 'raser', 'efter', 'knaldrød', 'dag', 'på', 'wall', 'street', 'nu', 'rasler', 'de', 'danske', 'aktier', 'også', 'ned']",2018-10-11,"['businessoverblik', 'trump', 'raser', 'knaldrød', 'dag', 'wall', 'street', 'rasler', 'danske', 'aktier']","['businessoverblik', 'trump', 'ras', 'knaldrød', 'dag', 'wal', 'street', 'rasl', 'dansk', 'akti']",-2.0
"['markedsoversigt', 'fortsat', 'udsalg', 'gav', 'faldende', 'aktier', 'og', 'stigende', 'renter']",2018-10-10,"['markedsoversigt', 'fortsat', 'udsalg', 'gav', 'faldende', 'aktier', 'stigende', 'renter']","['markedsovers', 'fortsat', 'udsalg', 'gav', 'fald', 'akti', 'stig', 'rent']",-1.0
"['novo', 'nordisks', 'forskningschef', 'ser', 'på', 'efterfølgere']",2018-10-10,"['novo', 'nordisks', 'forskningschef', 'ser', 'efterfølgere']","['novo', 'nordisk', 'forskningschef', 'ser', 'efterfølg']",0.0
"['tirsdagens', 'aktier', 'ambu', 'blev', 'bundskraber', 'i', 'endnu', 'et', 'presset', 'c25']",2018-10-09,"['tirsdagens', 'aktier', 'ambu', 'bundskraber', 'endnu', 'presset', 'c25']","['tirsdag', 'akti', 'ambu', 'bundskrab', 'endnu', 'pres', 'c25']",-2.0
"['aktier', 'tunge', 'aktier', 'trækker', 'ned', 'i', 'rødt', 'marked']",2018-10-09,"['aktier', 'tunge', 'aktier', 'trækker', 'rødt', 'marked']","['akti', 'tung', 'akti', 'træk', 'rødt', 'marked']",0.0
"['aktier', 'stor', 'nedtur', 'for', 'gn', 'og', 'william', 'demant', 'tynger', 'eliteindekset']",2018-10-08,"['aktier', 'stor', 'nedtur', 'gn', 'william', 'demant', 'tynger', 'eliteindekset']","['akti', 'stor', 'nedtur', 'gn', 'william', 'demant', 'tyng', 'eliteindeks']",-3.0
"['danske', 'banks', 'hvidvasksag', 'gør', 'ondt', 'på', 'hele', 'det', 'danske', 'aktiemarked']",2018-10-08,"['danske', 'banks', 'hvidvasksag', 'gør', 'ondt', 'hele', 'danske', 'aktiemarked']","['dansk', 'bank', 'hvidvasksag', 'gør', 'ondt', 'hel', 'dansk', 'aktiemarked']",-2.0
"['historisk', 'aktiedyk', 'udløser', 'næppe', 'kæmpe', 'nedtur']",2018-10-05,"['historisk', 'aktiedyk', 'udløser', 'næppe', 'kæmpe', 'nedtur']","['historisk', 'aktiedyk', 'udløs', 'næp', 'kæmp', 'nedtur']",-4.0
"['c25', 'tager', 'største', 'fald', 'nogensinde', 'blodrød', 'trio', 'banker', 'aktierne', 'ned']",2018-10-04,"['c25', 'tager', 'største', 'fald', 'nogensinde', 'blodrød', 'trio', 'banker', 'aktierne']","['c25', 'tag', 'størst', 'fald', 'nogensind', 'blodrød', 'trio', 'bank', 'akti']",0.0
"['novo', 'nordisk', 'konkurrents', 'data', 'kapper', '57', 'mia', 'kr', 'af', 'markedsværdien']",2018-10-04,"['novo', 'nordisk', 'konkurrents', 'data', 'kapper', '57', 'mia', 'kr', 'markedsværdien']","['novo', 'nordisk', 'konkurrent', 'data', 'kap', '57', 'mia', 'kr', 'markedsværdi']",0.0
"['dårligt', 'nyt', 'og', 'hvidvaskdønninger', 'banker', 'danske', 'aktier', 'i', 'bund']",2018-10-04,"['dårligt', 'nyt', 'hvidvaskdønninger', 'banker', 'danske', 'aktier', 'bund']","['dår', 'nyt', 'hvidvaskdønning', 'bank', 'dansk', 'akti', 'bund']",-3.0
"['europa', 'defensive', 'aktier', 'sat', 'på', 'udsalg']",2018-10-04,"['europa', 'defensive', 'aktier', 'sat', 'udsalg']","['europa', 'defensiv', 'akti', 'sat', 'udsalg']",0.0
"['novoaktien', 'falder', 'efter', 'nyheder', 'fra', 'konkurrent']",2018-10-04,"['novoaktien', 'falder', 'nyheder', 'konkurrent']","['novoakti', 'fald', 'nyhed', 'konkurrent']",0.0
"['onsdagens', 'aktier', 'lundbeck', 'toppede', 'mens', 'bankerne', 'trak', 'ned', 'på', 'rød', 'dag']",2018-10-03,"['onsdagens', 'aktier', 'lundbeck', 'toppede', 'mens', 'bankerne', 'trak', 'rød', 'dag']","['onsdag', 'akti', 'lundbeck', 'topped', 'men', 'bank', 'trak', 'rød', 'dag']",0.0
"['novo', 'åbner', 'for', 'alliance', 'med', 'lundbeck', 'vil', 'bryde', 'årtiers', 'ørkenvandring']",2018-10-03,"['novo', 'åbner', 'alliance', 'lundbeck', 'bryde', 'årtiers', 'ørkenvandring']","['novo', 'åbn', 'allianc', 'lundbeck', 'bryd', 'årti', 'ørkenvandring']",0.0
"['mandagens', 'aktier', 'vestas', 'presses', 'af', 'jpmorgan', 'trods', 'mange', 'ordrer']",2018-10-01,"['mandagens', 'aktier', 'vestas', 'presses', 'jpmorgan', 'trods', 'ordrer']","['mandag', 'akti', 'vesta', 'pres', 'jpmorgan', 'trod', 'ordr']",0.0
"['novo', 'lancerer', 'to', 'intelligente', 'insulinpenne']",2018-10-01,"['novo', 'lancerer', 'to', 'intelligente', 'insulinpenne']","['novo', 'lanc', 'to', 'intelligent', 'insulinpen']",2.0
"['aktier', 'ambu', 'tager', 'revanche', 'og', 'vestas', 'falder', 'trods', 'ordrestrøm']",2018-10-01,"['aktier', 'ambu', 'tager', 'revanche', 'vestas', 'falder', 'trods', 'ordrestrøm']","['akti', 'ambu', 'tag', 'revanch', 'vesta', 'fald', 'trod', 'ordrestrøm']",0.0
"['aktier', 'ordrestrøm', 'og', 'nye', 'kursmål', 'kan', 'få', 'vestas', 'i', 'fokus']",2018-10-01,"['aktier', 'ordrestrøm', 'nye', 'kursmål', 'kan', 'få', 'vestas', 'fokus']","['akti', 'ordrestrøm', 'nye', 'kursmål', 'kan', 'få', 'vesta', 'fokus']",0.0
"['nu', 'fyrer', 'novo', 'i', 'usa', '250', 'stillinger', 'bliver', 'nedlagt']",2018-09-28,"['fyrer', 'novo', 'usa', '250', 'stillinger', 'nedlagt']","['fyr', 'novo', 'usa', '250', 'stilling', 'nedlag']",-2.0
"['fredagens', 'aktier', 'ambu', 'tager', 'revanche', 'mens', 'banker', 'stryger', 'ned', 'på', 'uro']",2018-09-28,"['fredagens', 'aktier', 'ambu', 'tager', 'revanche', 'mens', 'banker', 'stryger', 'uro']","['fredag', 'akti', 'ambu', 'tag', 'revanch', 'men', 'bank', 'stryg', 'uro']",-2.0
"['aktiemarkedets', 'myte', 'punkteret', 'eksperter', 'er', 'pinligt', 'ringe', 'til', 'at', 'gætte', 'kurserne']",2018-09-27,"['aktiemarkedets', 'myte', 'punkteret', 'eksperter', 'pinligt', 'ringe', 'gætte', 'kurserne']","['aktiemarked', 'myt', 'punk', 'ekspert', 'pin', 'ring', 'gæt', 'kurs']",-3.0
